MacroPlot Name,Monitoring Status,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
FPIJE 03,00Yr17,7/9/2011 2:40:33 PM,-2147483648,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,PIJE,,
FPIJE 03,02Post,9/16/2021 2:41:33 PM,,,,,,,,,,,,,,1,1,10,5,50,GG; NH; CF,MB,,,,*No Seedlings Observed,,True,
B:FABCO 22,00Pre,6/11/1994 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABCO 22,01Yr01,8/29/1995 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABCO 22,01Yr01,8/29/1995 12:00:00 AM,1,1,1,L,,X,5,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 22,01Yr01,8/29/1995 12:00:00 AM,2,1,1,L,,X,11,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 22,01Yr02,8/29/1996 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABCO 22,01Yr02,8/29/1996 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 22,01Yr02,8/29/1996 12:00:00 AM,2,1,1,L,,X,4,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 22,01Yr05,8/31/1999 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABCO 22,01Yr05,8/31/1999 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 22,01Yr17,7/8/2011 2:35:50 PM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
B:FABCO 22,02Yr02,8/8/2023 1:00:22 PM,,,,,,,,,,,,,,1,1,10,5,50,AHB,GG,,,,,,True,
B:FABCO 22,02Yr02,8/8/2023 1:00:22 PM,1,1,1,L,,,81,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 22,02Yr02,8/8/2023 1:00:22 PM,2,1,1,L,,,3,0.15,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 22,02Yr02,8/8/2023 1:00:22 PM,3,1,1,L,,,1,0.15,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 26,00Pre,6/7/1994 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 26,00Pro1,8/21/1991 2:43:24 PM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABCO 26,01Post,10/21/1994 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 26,01Yr01,7/6/1995 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 26,01Yr01,7/6/1995 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 26,01Yr02,8/27/1996 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 26,01Yr05,8/31/1999 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 26,01Yr17,7/9/2011 2:38:28 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 12,00Pre,8/10/1993 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 12,00Pre,8/10/1993 12:00:00 AM,1,1,1,L,,X,13,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,00Pre,8/10/1993 12:00:00 AM,2,1,1,L,,X,4,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,00Pre,8/10/1993 12:00:00 AM,3,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,01Post,10/26/1995 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 12,01Post,10/26/1995 12:00:00 AM,1,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
FABCO 12,01Post,10/26/1995 12:00:00 AM,2,1,1,L,,X,28,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,01Post,10/26/1995 12:00:00 AM,3,1,1,L,,X,13,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,01Post,10/26/1995 12:00:00 AM,4,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,01Post,10/26/1995 12:00:00 AM,5,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,01Yr01,7/23/1996 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 12,01Yr01,7/23/1996 12:00:00 AM,1,1,1,L,,X,99,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,01Yr01,7/23/1996 12:00:00 AM,2,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,01Yr02,8/26/1997 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 12,01Yr02,8/26/1997 12:00:00 AM,1,1,1,L,,X,47,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,01Yr02,8/26/1997 12:00:00 AM,2,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,01Yr05,8/3/2000 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 12,01Yr05,8/3/2000 12:00:00 AM,1,1,1,L,,X,21,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,01Yr05,8/3/2000 12:00:00 AM,2,1,1,L,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,01Yr09,6/6/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 12,01Yr09,6/6/2004 12:00:00 AM,1,1,1,L,,X,74,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,01Yr09,6/6/2004 12:00:00 AM,2,1,1,L,,X,5,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,01Yr09,6/6/2004 12:00:00 AM,3,1,1,L,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,02Yr03,7/21/2007 8:13:59 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 12,02Yr03,7/21/2007 8:13:59 AM,1,1,1,L,,X,3,0.15,1,,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,02Yr03,7/21/2007 8:13:59 AM,2,1,1,L,,X,2,0.3,1,,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 12,02Yr06,7/24/2010 10:38:58 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 12,02Yr06,7/24/2010 10:38:58 AM,-2147483648,1,1,L,,,22,0.15,1,,,,,,,,,,,,,,,,ABCO,,
FABCO 12,02Yr06,7/24/2010 10:38:58 AM,-2147483647,1,1,L,,,2,0.3,1,,,,,,,,,,,,,,,,ABCO,,
FABCO 12,03Yr01,8/5/2022 3:05:00 PM,,,,,,,,,,,,,,1,1,5,10,50,emC; cf,GG,,,,,,True,
FABCO 12,03Yr01,8/5/2022 3:05:00 PM,1,1,1,L,,,236,0.15,1,,,,,,,,,,,,,,,,ABCO,,
FABCO 12,03Yr01,8/5/2022 3:05:00 PM,2,1,1,L,,,1,0.3,1,,,,,,,,,,,,,,,,ABCO,,
FABCO 17,00Pre,8/2/2002 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
FABCO 17,00Pre,8/2/2002 12:00:00 AM,1,1,1,L,,X,41,0.15,1,,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 17,00Pre,8/2/2002 12:00:00 AM,2,1,1,L,,X,15,0.15,1,,,, seed_all,,,,,,,,,,,,PIJE,,
FABCO 17,01Yr01,9/23/2003 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
FABCO 17,01Yr02,9/11/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
FABCO 17,01Yr02,9/11/2004 12:00:00 AM,1,1,1,L,,X,1232,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 17,01Yr02,9/11/2004 12:00:00 AM,2,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
FABCO 17,01Yr05,8/4/2007 11:32:40 AM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
FABCO 17,01Yr05,8/4/2007 11:32:40 AM,1,1,1,L,,X,1066,0.15,1,,,, seed_5x10m,,,,,,,,,,,,ABCO,,
FABCO 17,01Yr05,8/4/2007 11:32:40 AM,2,1,1,D,,X,11,0.15,1,,,, seed_5x10m,,,,,,,,,,,,ABCO,,
FABCO 17,01Yr05,8/4/2007 11:32:40 AM,3,1,1,L,,X,1,0.3,1,,,, seed_5x10m,,,,,,,,,,,,ABCO,,
FABCO 17,01Yr10,7/20/2012 2:11:02 PM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
FABCO 17,01Yr10,7/20/2012 2:11:02 PM,-2147483648,1,1,L,,,45,0.15,1,,,,,,,,,,,,,,,,ABCO,,
FABCO 17,02Yr01,7/17/2013 12:20:45 PM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
FABCO 17,02Yr02,7/29/2014 8:59:18 AM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
FABCO 17,02Yr05,8/23/2017 3:07:37 PM,,,,,,,,,,,,,,1,1,10,5,50,,cf,,,,,,True,
FABCO 17,02Yr05,8/23/2017 3:07:37 PM,-2147483648,1,1,L,,,12,0.15,1,,,,,,,,,,,,,,,,ABCO,,
FABCO 17,03Yr01,8/16/2022 6:45:08 PM,,,,,,,,,,,,,,1,1,10,5,50,GG,GG,,,,,,True,
B:FABCO 23,00Pre,7/14/1992 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABCO 23,00Pre,7/14/1992 12:00:00 AM,1,1,1,L,,,9,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 23,00Pre,7/14/1992 12:00:00 AM,2,1,1,L,,,2,0.15,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 23,00Pre,7/14/1992 12:00:00 AM,3,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 23,00Pre,7/14/1992 12:00:00 AM,4,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 23,01Yr01,7/4/1995 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABCO 23,01Yr01,7/4/1995 12:00:00 AM,1,1,1,L,,,63,0.15,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 23,01Yr01,7/4/1995 12:00:00 AM,4,1,1,L,,,1,0.15,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 23,01Yr01,7/4/1995 12:00:00 AM,14,1,1,L,,,66,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 23,01Yr01,7/4/1995 12:00:00 AM,24,1,1,D,,,1,0.15,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 23,01Yr01,7/4/1995 12:00:00 AM,178,1,1,D,,,1,0.6,1,,,,,,,,,,,,,,,,JUOC,,
B:FABCO 23,01Yr01,7/4/1995 12:00:00 AM,368,1,1,D,,,1,2,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 23,01Yr02,8/31/1996 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABCO 23,01Yr02,8/31/1996 12:00:00 AM,208,1,1,D,,,1,1,1,,,,,,,,,,,,,,,,JUOC,,
B:FABCO 23,01Yr02,8/31/1996 12:00:00 AM,215,1,1,L,,,14,0.15,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 23,01Yr02,8/31/1996 12:00:00 AM,219,1,1,L,,,3,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 23,01Yr02,8/31/1996 12:00:00 AM,220,1,1,D,,,1,1,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 23,01Yr17,7/6/2011 2:37:28 PM,,,,,,,,,,,,,,1,1,10,5,250,,,,,,,,True,
B:FABCO 23,02Post,9/30/2021 6:12:40 PM,,,,,,,,,,,,,,1,1,10,5,50,GG; CF; WR,MB,,,,*No Seedlings Observed,,True,
B:FABCO 23,02Yr02,8/5/2023 1:01:15 PM,,,,,,,,,,,,,,1,1,10,5,50,GG;CF,GG,,,,,,True,
B:FABCO 23,02Yr02,8/5/2023 1:01:15 PM,1,1,1,L,,,2,0.15,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 23,02Yr02,8/5/2023 1:01:15 PM,2,1,1,L,,,1,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABMA 03,00Pre,9/5/1998 12:00:00 AM,,,,,,,,,,,,,,1,1,10,10,100,,,,,,,,True,
B:FABMA 03,00Pre,9/5/1998 12:00:00 AM,1,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABMA,,
B:FABMA 03,00Pre,9/5/1998 12:00:00 AM,2,1,1,L,,X,5,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABMA,,
B:FABMA 03,00Pre,9/5/1998 12:00:00 AM,3,1,1,L,,X,4,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABMA,,
B:FABMA 03,00Pre,9/5/1998 12:00:00 AM,4,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABMA,,
B:FABMA 03,00Yr26,9/12/2024 4:36:41 PM,,,,,,,,,,,,,,1,1,5,10,50,CF,EH,,,,,,True,
B:FABMA 03,00Yr26,9/12/2024 4:36:41 PM,1,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,ABMA,,
B:FABMA 04,00Pre,9/5/1998 12:00:00 AM,,,,,,,,,,,,,,1,1,10,10,100,,,,,,,,True,
B:FABMA 04,00Pre,9/5/1998 12:00:00 AM,1,1,1,L,,X,11,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABMA,,
B:FABMA 04,01Yr03,9/12/2024 4:56:28 PM,,,,,,,,,,,,,,1,1,5,10,50,RS,EH,,,,,,True,
B:FABMA 04,01Yr03,9/12/2024 4:56:28 PM,1,1,1,L,,,1,0.15,1,,,,,,,,,,,,,,,,ABMA,,
B:FABMA 04,01Yr03,9/12/2024 4:56:28 PM,2,1,1,D,,,1,0.15,1,,,,,,,,,,,,,,,,ABMA,,
B:FABMA 04,01Yr03,9/12/2024 4:56:28 PM,3,1,1,L,,,2,0.3,1,,,,,,,,,,,,,,,,ABMA,,
B:FABMA 05,00Pre,9/6/1998 12:00:00 AM,,,,,,,,,,,,,,1,1,10,10,100,,,,,,,,True,
B:FABMA 05,00Pre,9/6/1998 12:00:00 AM,1,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIMO,,
B:FABMA 05,00Pre,9/6/1998 12:00:00 AM,2,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABMA,,
B:FABMA 05,01Yr03,9/14/2024 10:00:47 AM,,,,,,,,,,,,,,1,1,10,10,100,,EH,,,,,,True,
B:FABMA 05,01Yr03,9/14/2024 10:00:47 AM,1,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,ABMA,,
B:FABMA 05,01Yr03,9/14/2024 10:00:47 AM,2,1,1,L,,,1,0.15,1,,,,,,,,,,,,,,,,ABMA,,
B:FABCO 56,00Pre,8/4/1993 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 56,00Pre,8/4/1993 12:00:00 AM,1,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 56,00Pre,8/4/1993 12:00:00 AM,2,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,00Pre,8/4/1993 12:00:00 AM,3,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,00Pre,8/4/1993 12:00:00 AM,4,1,1,L,,X,4,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,00Pre,8/4/1993 12:00:00 AM,5,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,1,1,1,L,,X,4,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,2,1,1,L,,X,2,3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,3,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,4,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,5,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,6,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,7,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,8,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,9,1,1,L,,X,8,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,10,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,11,1,1,D,,X,2,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,12,1,1,L,,X,6,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,13,1,1,L,,X,9,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,14,1,1,D,,X,6,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,15,1,1,L,,X,2,3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,16,1,1,D,,X,3,3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Post,10/26/1993 12:00:00 AM,17,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PILA,,
B:FABCO 56,01Yr01,8/9/1994 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 56,01Yr01,8/9/1994 12:00:00 AM,1,1,1,D,,X,1,,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 56,01Yr01,8/9/1994 12:00:00 AM,2,1,1,D,,X,4,,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr01,8/9/1994 12:00:00 AM,3,1,1,L,,X,4,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr01,8/9/1994 12:00:00 AM,4,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr01,8/9/1994 12:00:00 AM,5,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr02,9/1/1995 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 56,01Yr02,9/1/1995 12:00:00 AM,1,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 56,01Yr02,9/1/1995 12:00:00 AM,2,1,1,L,,X,13,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 56,01Yr02,9/1/1995 12:00:00 AM,3,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr02,9/1/1995 12:00:00 AM,4,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr02,9/1/1995 12:00:00 AM,5,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr02,9/1/1995 12:00:00 AM,6,1,1,D,,X,2,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr02,9/1/1995 12:00:00 AM,7,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr02,9/1/1995 12:00:00 AM,8,1,1,D,,X,1,3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr05,8/5/1998 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 56,01Yr05,8/5/1998 12:00:00 AM,1,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 56,01Yr05,8/5/1998 12:00:00 AM,2,1,1,L,,X,9,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 56,01Yr05,8/5/1998 12:00:00 AM,3,1,1,L,,X,24,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr05,8/5/1998 12:00:00 AM,4,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr05,8/5/1998 12:00:00 AM,5,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr05,8/5/1998 12:00:00 AM,6,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr10,9/29/2003 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 56,01Yr10,9/29/2003 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 56,01Yr10,9/29/2003 12:00:00 AM,2,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 56,01Yr10,9/29/2003 12:00:00 AM,3,1,1,L,,X,14,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr10,9/29/2003 12:00:00 AM,4,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr10,9/29/2003 12:00:00 AM,5,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr20,7/21/2013 9:03:38 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 56,01Yr20,7/21/2013 9:03:38 AM,-2147483648,1,1,L,,,2,0.3,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 56,01Yr20,7/21/2013 9:03:38 AM,-2147483647,1,1,L,,,1,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr25,8/23/2018 9:10:52 AM,,,,,,,,,,,,,,1,1,5,10,50,,cf,,,,,,True,
B:FABCO 56,01Yr25,8/23/2018 9:10:52 AM,-2147483648,1,1,L,,,6,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 56,01Yr25,8/23/2018 9:10:52 AM,-2147483647,1,1,L,,,2,0.3,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 56,01Yr25,8/23/2018 9:10:52 AM,-2147483646,1,1,D,,,2,0.15,1,,,,,,,,,,,,,,,,PIJE,,
FABCO 50,00Pre,8/9/1993 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 50,00Pre,8/9/1993 12:00:00 AM,1,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 50,00Pre,8/9/1993 12:00:00 AM,2,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
FABCO 50,01Post,10/26/1995 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 50,01Post,10/26/1995 12:00:00 AM,1,1,1,D,,X,4,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
FABCO 50,01Post,10/26/1995 12:00:00 AM,2,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
FABCO 50,01Post,10/26/1995 12:00:00 AM,3,1,1,L,,X,5,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 50,01Post,10/26/1995 12:00:00 AM,4,1,1,D,,X,4,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
